carrier,customer_id,location,type,is_liveunload,waiting_time,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
61bc29302bc46a14d2c8d441,62ec17584a516815ea513fbe,Campbell R&B Moving,DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,68657b9d49092c457272a264,CANADA ETERNAL GROUP - UNIT# 5,DELIVERLOAD,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
61bc29302bc46a14d2c8d441,6655e83136a850d4cf9f880b,CANADA MALTING CO. LIMITED (CONSIGNEE),DELIVERLOAD,False,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83
61bc29302bc46a14d2c8d441,6655e83136a850d4cf9f880b,CANADA MALTING CO. LIMITED (CONSIGNEE),DELIVERLOAD,True,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105
61bc29302bc46a14d2c8d441,6655e83136a850d4cf9f880b,CANADA MALTING CO. LIMITED (CONSIGNEE),HOOKCONTAINER,False,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
61bc29302bc46a14d2c8d441,62e81ccb5c28f7161018974e,CANADIAN ENERGY AND POWER,DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,673bc390ad76e6b89a820450,CANADIAN HAY & SILAGE LTD - BARRHEAD,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,673bc390ad76e6b89a820450,CANADIAN HAY & SILAGE LTD - BARRHEAD,DELIVERLOAD,True,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81
61bc29302bc46a14d2c8d441,6812974112e8547790a4c21a,CANADIAN MANOR DEVELOPMENT - PRIVATE RESIDENCE,HOOKCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
61bc29302bc46a14d2c8d441,644edc7d3fba131669d5d053,Canadian Pups Franchise,DELIVERLOAD,False,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
61bc29302bc46a14d2c8d441,644edc7d3fba131669d5d053,Canadian Pups Franchise,DELIVERLOAD,True,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77
61bc29302bc46a14d2c8d441,644edc7d3fba131669d5d053,Canadian Pups Franchise,HOOKCONTAINER,False,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61bc29302bc46a14d2c8d441,680139f4fc8f8fddd79ccaea,CANADIAN PUPS FRANCHISE CUBEIT SPRUCE GROVE,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,62b62ddb8d506713a27600b0,CANALTA CONTROLS LTD.,DELIVERLOAD,True,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52
61bc29302bc46a14d2c8d441,6655e892c60ec2e33dd12561,CANCARB LIMITED (CONSIGNEE),DELIVERLOAD,False,46,46,46,46,46,46,46,46,46,46,46,46,46,37,46,46,46,46,46,46,46,46,46,46,46
61bc29302bc46a14d2c8d441,6655e892c60ec2e33dd12561,CANCARB LIMITED (CONSIGNEE),DELIVERLOAD,True,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
61bc29302bc46a14d2c8d441,63ea797b14ba5716481a6db6,CAN INDUSTRIAL - NISKU,DELIVERLOAD,True,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
61bc29302bc46a14d2c8d441,67914ba38a88078e11421e3e,CANMORE RESIDENCE * DAY CAB,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,66c38905142d241999bbd0d2,CAPITAL OILFIELD EQUIPMENT INC,DELIVERLOAD,True,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85
61bc29302bc46a14d2c8d441,64ea5739abfda3160dff5941,CAPTAIN SPORTS,DELIVERLOAD,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
61bc29302bc46a14d2c8d441,64ea5739abfda3160dff5941,CAPTAIN SPORTS,HOOKCONTAINER,False,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
61bc29302bc46a14d2c8d441,6317bdee9a7e7f15ee5d5d70,CARGILL HIGH RIVER,DELIVERLOAD,True,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147
61bc29302bc46a14d2c8d441,67420096ee01b476a59e59ad,CARMANAH SIGNS,DELIVERLOAD,False,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
61bc29302bc46a14d2c8d441,67420096ee01b476a59e59ad,CARMANAH SIGNS,DELIVERLOAD,True,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29
61bc29302bc46a14d2c8d441,6675d0656f8557e9bebcb7de,Cartwright Lighting,DELIVERLOAD,False,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
61bc29302bc46a14d2c8d441,6675d0656f8557e9bebcb7de,Cartwright Lighting,HOOKCONTAINER,False,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
61bc29302bc46a14d2c8d441,67eaca5f0abe02eb1cba7f9c,CARWELL INDUSDTIRES WAREHOUSE - LETHBRIDGE,DELIVERLOAD,True,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124
61bc29302bc46a14d2c8d441,688ceb70ff2923e7b153ac4a,CARWELL INDUSTRIES - SPRUCE GROVE,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,6328d7160eed5815f1126298,CASCADES EDMONTON - ONLY 23TX CHASSIS,DELIVERLOAD,False,64,64,64,64,64,64,64,64,64,64,44,64,64,64,64,64,64,64,64,64,64,64,64,64,64
61bc29302bc46a14d2c8d441,6328d7160eed5815f1126298,CASCADES EDMONTON - ONLY 23TX CHASSIS,DELIVERLOAD,True,71,71,71,71,71,71,71,71,71,55,73,80,75,62,82,84,62,71,71,71,71,71,71,71,71
61bc29302bc46a14d2c8d441,62b62e6dcb0e4613b06747c2,CASCADES RECOVERY,DELIVERLOAD,False,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
61bc29302bc46a14d2c8d441,62b62e6dcb0e4613b06747c2,CASCADES RECOVERY,DELIVERLOAD,True,66,66,66,66,66,66,66,66,66,69,67,67,62,71,61,60,54,66,66,66,66,66,66,66,66
61bc29302bc46a14d2c8d441,62b62e6dcb0e4613b06747c2,CASCADES RECOVERY,HOOKCONTAINER,False,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86
61bc29302bc46a14d2c8d441,684354bf9fdbddcb59626de6,CASCADIA METALS LTD - COSIGNEE,DELIVERLOAD,False,33,33,33,33,33,33,33,33,33,33,35,32,72,33,33,33,33,33,33,33,33,33,33,33,33
61bc29302bc46a14d2c8d441,684354bf9fdbddcb59626de6,CASCADIA METALS LTD - COSIGNEE,DELIVERLOAD,True,47,47,47,47,47,47,47,47,47,47,53,47,39,52,47,56,47,47,47,47,47,47,47,47,47
61bc29302bc46a14d2c8d441,642f33343f9831162b98ddff,CBS CANADIAN BIO #2,DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,62b21df265cf76116ea9d70b,C CAN STORE DEPOT - CALGARY,RETURNCONTAINER,False,13,13,13,13,13,13,13,13,13,13,13,8,12,18,11,19,15,13,13,13,13,13,13,13,13
61bc29302bc46a14d2c8d441,62b62ed49058816625b072fe,CCTF CORPORATION-warehouse,DELIVERLOAD,False,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
61bc29302bc46a14d2c8d441,62b62ed49058816625b072fe,CCTF CORPORATION-warehouse,DELIVERLOAD,True,47,47,47,47,47,47,47,47,47,49,42,36,49,47,47,47,47,47,47,47,47,47,47,47,47
61bc29302bc46a14d2c8d441,62b62ed49058816625b072fe,CCTF CORPORATION-warehouse,HOOKCONTAINER,False,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
61bc29302bc46a14d2c8d441,683decc1c8f13ba8778ccd09,CEILING CENTRE CORPORATION - EDM,HOOKCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61bc29302bc46a14d2c8d441,62b62efdcb0e4613b0674855,CELANESE (NEW ADDRESS),DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,67a122b92a3d23e4f19a6dd6,CELLULAR WHOLESALING CO INC - BAY 7,HOOKCONTAINER,False,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55
61bc29302bc46a14d2c8d441,67cf2b396dc0a966daca346d,CENTURY TIRE DISTRIBUTORS - 105AVE,DELIVERLOAD,False,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
61bc29302bc46a14d2c8d441,67cf2b396dc0a966daca346d,CENTURY TIRE DISTRIBUTORS - 105AVE,HOOKCONTAINER,False,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
61bc29302bc46a14d2c8d441,62b62f789058816625b073b0,CHAMPION PETFOODS - EDM,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,62b62f789058816625b073b0,CHAMPION PETFOODS - EDM,DELIVERLOAD,True,110,110,110,110,110,110,110,110,110,110,94,76,110,143,94,116,87,110,110,110,110,110,110,110,110
61bc29302bc46a14d2c8d441,62b62f789058816625b073b0,CHAMPION PETFOODS - EDM,HOOKCONTAINER,False,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
61bc29302bc46a14d2c8d441,6356f56b24038715d3a050cf,CHAMPION PETFOODS LP - 92 AVE,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,6356f56b24038715d3a050cf,CHAMPION PETFOODS LP - 92 AVE,DELIVERLOAD,True,100,100,100,100,100,100,100,100,100,131,119,86,99,104,62,100,100,100,100,100,100,100,100,100,100
61bc29302bc46a14d2c8d441,6356f56b24038715d3a050cf,CHAMPION PETFOODS LP - 92 AVE,HOOKCONTAINER,False,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
61bc29302bc46a14d2c8d441,639a0e41b0eddd163b738dc6,ChampionX,DELIVERLOAD,True,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
61bc29302bc46a14d2c8d441,64d504dcdcefeb159822b5f0,CHAMPIONX - CALGARY - Closes 2pm,DELIVERLOAD,False,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
61bc29302bc46a14d2c8d441,64d504dcdcefeb159822b5f0,CHAMPIONX - CALGARY - Closes 2pm,HOOKCONTAINER,False,28,28,28,28,28,28,28,28,28,28,34,28,28,28,28,28,28,28,28,28,28,28,28,28,28
61bc29302bc46a14d2c8d441,6511b65cb49eba16450ef632,CHARGE SOLAR - CALGARY,DELIVERLOAD,False,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76
61bc29302bc46a14d2c8d441,6511b65cb49eba16450ef632,CHARGE SOLAR - CALGARY,DELIVERLOAD,True,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
61bc29302bc46a14d2c8d441,65f1b50ac5ae65f2c78572fe,CHARGE SOLAR - EDMONTON,DELIVERLOAD,True,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45
61bc29302bc46a14d2c8d441,62fe486f4386ed15df5d2bef,Chemisphere Solutions,DELIVERLOAD,True,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84
61bc29302bc46a14d2c8d441,66759453006999b45a138c29,CHINOOK EQUIPMENT,DELIVERLOAD,True,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172
61bc29302bc46a14d2c8d441,6839d01e829e4475ec8a9a20,CHINOOK FARM INNOVATIONS - #48,DELIVERLOAD,True,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82
61bc29302bc46a14d2c8d441,67b5f08ba37e6c62401e4b6c,CHRISTOPHER FENN,DELIVERLOAD,True,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41
61bc29302bc46a14d2c8d441,668e8d276d982a07bfe9dfab,CHRONICLE COFFEE (NEW LOCATION).,DELIVERLOAD,False,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
61bc29302bc46a14d2c8d441,668e8d276d982a07bfe9dfab,CHRONICLE COFFEE (NEW LOCATION).,HOOKCONTAINER,False,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22
61bc29302bc46a14d2c8d441,66732d42c85896f17c2defa4,CHUANG'S C/O HARVEST TRADING,DELIVERLOAD,False,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
61bc29302bc46a14d2c8d441,66732d42c85896f17c2defa4,CHUANG'S C/O HARVEST TRADING,HOOKCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
61bc29302bc46a14d2c8d441,65c673f2e85ddbf112864028,CLAYBURN SERVICES LTD - EDMONTON,DELIVERLOAD,True,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
61bc29302bc46a14d2c8d441,6631520278347728683eb1ad,ClearTech Calgary,DELIVERLOAD,False,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
61bc29302bc46a14d2c8d441,6631520278347728683eb1ad,ClearTech Calgary,DELIVERLOAD,True,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51
61bc29302bc46a14d2c8d441,665a3969d8fc6e65c23b5130,CMC GLAZING,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,665a3969d8fc6e65c23b5130,CMC GLAZING,DELIVERLOAD,True,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59
61bc29302bc46a14d2c8d441,62b3361072f59113e26c7714,CN - Calgary Logistics Park (CLP),CHASSISPICK,False,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34,34
61bc29302bc46a14d2c8d441,62b3361072f59113e26c7714,CN - Calgary Logistics Park (CLP),DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,62b3361072f59113e26c7714,CN - Calgary Logistics Park (CLP),HOOKCONTAINER,False,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
61bc29302bc46a14d2c8d441,62b3361072f59113e26c7714,CN - Calgary Logistics Park (CLP),PULLCONTAINER,False,57,57,68,46,35,64,58,55,61,63,61,51,55,55,58,60,53,50,60,58,58,37,31,57,57
61bc29302bc46a14d2c8d441,62b3361072f59113e26c7714,CN - Calgary Logistics Park (CLP),RETURNCONTAINER,False,42,42,42,42,23,56,24,25,33,28,36,37,36,45,50,47,51,53,52,47,40,21,42,42,42
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,CHASSISPICK,False,36,36,36,36,36,36,36,36,36,22,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,CHASSISTERMINATION,False,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,DELIVERLOAD,True,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,DROPCONTAINER,False,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,PULLCONTAINER,False,39,39,39,39,39,39,31,58,46,38,37,38,37,40,39,39,39,38,44,41,44,26,39,39,39
61bc29302bc46a14d2c8d441,62b1ef45a513201385559c00,CN EDMONTON,RETURNCONTAINER,False,32,32,32,32,32,32,32,55,32,28,26,28,41,36,34,41,36,27,29,24,23,32,32,32,32
61bc29302bc46a14d2c8d441,63a2340bc92b1215b17a9960,CNRL WAREHOUSE HORIZON SITE LSD:7-20-96-11-W4M 780.881.9682,DELIVERLOAD,True,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113
61bc29302bc46a14d2c8d441,658dea39f858081673c8d138,CNUL ALBIAN-WAREHOUSE S - SHOVELS WAREHOUSE LSD:23-95-10-W4M,DELIVERLOAD,True,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
61bc29302bc46a14d2c8d441,651718093ce406160e823975,COBRA TIRES,DELIVERLOAD,False,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
61bc29302bc46a14d2c8d441,651718093ce406160e823975,COBRA TIRES,HOOKCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61bc29302bc46a14d2c8d441,66428bdd185feddfd648077f,C/O CGL LIMITED - CGL LIMITEE,DELIVERLOAD,True,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
61bc29302bc46a14d2c8d441,68000552ec0e2c12e34b59f8,COLOR TECH SCREEN PRINTING,DELIVERLOAD,True,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23
61bc29302bc46a14d2c8d441,684c842309d4fc715561fcfd,COLSON GROUP - UNIT# 129,DELIVERLOAD,False,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68
61bc29302bc46a14d2c8d441,684c842309d4fc715561fcfd,COLSON GROUP - UNIT# 129,DELIVERLOAD,True,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37
61bc29302bc46a14d2c8d441,6331a4ef54c5a915ccdafb8e,COMCO - 17 ST,DELIVERLOAD,False,13,13,13,13,13,13,13,13,13,19,11,14,13,13,12,14,13,10,13,13,13,13,13,13,13
61bc29302bc46a14d2c8d441,6331a4ef54c5a915ccdafb8e,COMCO - 17 ST,DELIVERLOAD,True,55,55,55,55,55,55,55,55,55,55,55,55,55,56,55,54,39,55,55,55,55,55,55,55,55
61bc29302bc46a14d2c8d441,6331a4ef54c5a915ccdafb8e,COMCO - 17 ST,HOOKCONTAINER,False,28,28,28,28,28,28,28,28,28,14,14,33,16,44,19,25,36,43,28,28,28,28,28,28,28
61bc29302bc46a14d2c8d441,62b630d0cb0e4613b0674b05,COMCO - 53 AVE,DELIVERLOAD,False,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46
61bc29302bc46a14d2c8d441,62b630d0cb0e4613b0674b05,COMCO - 53 AVE,DELIVERLOAD,True,42,42,42,42,42,42,42,42,42,42,52,81,35,42,39,42,42,42,42,42,42,42,42,42,42
61bc29302bc46a14d2c8d441,6655e9cbf0adb9f1bbddca28,COMFORTEK SEATING INC (CONSIGNEE),DELIVERLOAD,False,72,72,72,72,72,72,72,72,72,72,100,72,72,72,72,72,72,72,72,72,72,72,72,72,72
61bc29302bc46a14d2c8d441,6655e9cbf0adb9f1bbddca28,COMFORTEK SEATING INC (CONSIGNEE),DELIVERLOAD,True,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,64ee3b78723cf1164a0ad4c3,COMPLETE SHIPPING  CONSIGNEE,DELIVERLOAD,False,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
61bc29302bc46a14d2c8d441,64ee3b78723cf1164a0ad4c3,COMPLETE SHIPPING  CONSIGNEE,HOOKCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61bc29302bc46a14d2c8d441,62b63169cb0e4613b0674bd6,CONGEBEC,HOOKCONTAINER,False,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44
61bc29302bc46a14d2c8d441,62b631b48d506713a2760616,CONNECT LOG #4,DELIVERLOAD,False,42,42,42,42,42,42,42,42,98,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
61bc29302bc46a14d2c8d441,62b631b48d506713a2760616,CONNECT LOG #4,DELIVERLOAD,True,75,75,75,75,75,75,75,75,75,74,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75
61bc29302bc46a14d2c8d441,62b631b48d506713a2760616,CONNECT LOG #4,HOOKCONTAINER,False,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
61bc29302bc46a14d2c8d441,62b6319c9058816625b076ba,CONNECT LOG # 8,DELIVERLOAD,False,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
61bc29302bc46a14d2c8d441,62b6319c9058816625b076ba,CONNECT LOG # 8,DELIVERLOAD,True,43,43,43,43,43,43,43,43,43,44,20,85,50,43,43,43,43,43,43,43,43,43,43,43,43
61bc29302bc46a14d2c8d441,62b6319c9058816625b076ba,CONNECT LOG # 8,HOOKCONTAINER,False,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
61bc29302bc46a14d2c8d441,62b386e272f59113e26d0ae5,CONNECT LOGISTICS MAIN - CONLOG0,DELIVERLOAD,False,10,10,10,10,10,10,10,12,12,11,11,14,11,12,10,10,7,8,7,5,3,10,10,10,10
61bc29302bc46a14d2c8d441,62b386e272f59113e26d0ae5,CONNECT LOGISTICS MAIN - CONLOG0,DELIVERLOAD,True,55,55,55,55,55,55,55,55,13,30,115,153,188,55,55,187,23,55,55,55,55,55,55,55,55
61bc29302bc46a14d2c8d441,62b386e272f59113e26d0ae5,CONNECT LOGISTICS MAIN - CONLOG0,HOOKCONTAINER,False,15,15,15,15,15,15,15,15,13,19,11,19,18,14,21,11,13,13,9,25,15,15,15,15,15
61bc29302bc46a14d2c8d441,6579b18414abc71651586ddb,CONQUR INDUSTRIES,DELIVERLOAD,False,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,38,48,53,53,53,53,53,53,53,53
61bc29302bc46a14d2c8d441,6579b18414abc71651586ddb,CONQUR INDUSTRIES,DELIVERLOAD,True,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,72,96,49,49,49,49,49,49,49,49
61bc29302bc46a14d2c8d441,68922042d216005112c75c53,CONRAD VANESSEN,DELIVERLOAD,True,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134
61bc29302bc46a14d2c8d441,64c3efaf8a918116352a9ff3,CONTINENTAL CHAIN & RIGGING LT,DELIVERLOAD,True,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121
61bc29302bc46a14d2c8d441,638a198cbc206a164be9396f,COOL CREEK ENERGY,DELIVERLOAD,False,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26
61bc29302bc46a14d2c8d441,638a198cbc206a164be9396f,COOL CREEK ENERGY,HOOKCONTAINER,False,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
61bc29302bc46a14d2c8d441,65e0f167b1257b9701818c1e,COOLIT SYSTEMS INC,DELIVERLOAD,True,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
61bc29302bc46a14d2c8d441,682618365742304b756540e3,"COOLIT SYSTEMS - UNIT 145, BAY 27 * 23TX",DELIVERLOAD,False,33,33,33,33,33,33,33,33,33,49,33,33,33,33,31,33,33,33,33,33,33,33,33,33,33
61bc29302bc46a14d2c8d441,682618365742304b756540e3,"COOLIT SYSTEMS - UNIT 145, BAY 27 * 23TX",DELIVERLOAD,True,42,42,42,42,42,42,42,42,42,45,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
61bc29302bc46a14d2c8d441,682618365742304b756540e3,"COOLIT SYSTEMS - UNIT 145, BAY 27 * 23TX",HOOKCONTAINER,False,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
61bc29302bc46a14d2c8d441,62e187303a869b1625604d32,CORE LINEPIPE,DELIVERLOAD,False,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
61bc29302bc46a14d2c8d441,62e187303a869b1625604d32,CORE LINEPIPE,DELIVERLOAD,True,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56
61bc29302bc46a14d2c8d441,6465413e68c62b1620e244ad,CorNine Facility (DELIVERY LOCATION),DELIVERLOAD,True,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79
61bc29302bc46a14d2c8d441,632e3584ce923c15aeea6ea9,"Corrpro Companies, Inc.",DELIVERLOAD,False,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
61bc29302bc46a14d2c8d441,632e3584ce923c15aeea6ea9,"Corrpro Companies, Inc.",DELIVERLOAD,True,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53
